date,leader,fish_of_day,coords_raw,UTM_zone,easting,northing,elevation,lat_dec_deg,long_dec_deg,detection,detection_specific,loc_main,loc_specific,loc_comments,radio_freq,radio_id,active,temp_C,signal_strength,gain,surface_temp_C,depth_m,habitat_desc,odfw_spawn_area,comments
3/8/2017,999,1,42 18.1815 N    121 49.0172 W::3/8/17 at 17:08:39 (UTC),10T,5.98E+05,4.68E+06,1264.8 M,,,lake,lake,Upper Klamath Lake,,Upper Klamath Lake At shady pine road,290,13,Y,3.6,117,,,,,,verified in mobile file -NH
4/2/2017,STATION,1,,,,,,,,trib,lower willy,Williamson R,Williamson Station,williamson station,290,13,Y,9.2,248,,,,,,"2451 detections, temp ranged 5.2-14"
4/5/2017,STATION,1,,,,,,,,trib,lower willy,Williamson R,Williamson Station,williamson station,290,13,Y,10,68,,,,,,"6 detections, temp ranged 9.2-10.0"
4/13/2017,STATION,1,,,,,,,,trib,lower willy,Williamson R,Williamson Station,williamson station,290,13,Y,8.4,107,,,,,,"40 detections, temp ranged 7.6-9.2"
4/16/2017,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,13,Y,8.4,255,,,,,,"temp ranged approx. 6.8-10.8, movement likely inward during afternoon"
4/17/2017,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,13,Y,8.4,152,,,,,,"temp ranged approx. 6.8-10, movement likely outward during evening to night"
5/4/2017,999,1,,,,,,,,lake,lake,Upper Klamath Lake,,Upper Klamath Lake Modoc point,290,13,Y,15.6,,,,,,,
5/17/2017,NH,5,,,,,,,,lake,lake,UKL,North: Modoc Pt,1st left bend in modoc pt rd from 97,290,13,Y,10.8,50,84,,,,,temp fluctuated between 10.0 and 13.2 but activity reading only happened paired with readings of 10.0-10.8
6/14/2017,BOR,2,,10T,591316,469964,,,,dead,dead,UKL,,modoc pt algae plant,290,13,N,10.8,240,,,3.4,,,"Alage plants.modoc point, pH 8.31, DO 9.47"
7/12/2017,William Tinniswood,1,,,,,,,,dead,dead,UKL,North: Modoc Pt,Near algae plant,290,13,N,18,,,18,,,,
9/13/2017,William Tinniswood,11,,,,,,,,dead,dead,UKL,North: Modoc Pt,,290,13,N,21.2,,,21.9,2.4,,,
10/16/2017,JA,42,,,,,,,,dead,dead,,,in flight modoc pt,290,13,N,,,,,,,,
1/17/2018,William Tinniswood,7,,,,,,,,dead,dead,UKL,North: Modoc Pt,,290,13,N,5.2,,,,,,,
2/8/2018,William Tinniswood,18,,,,,,,,dead,dead,UKL,North: Modoc Pt,,290,13,N,6,,,,,,,
3/7/2018,William Tinniswood,11,,,,,,,,dead,dead,UKL,Central: Shoalwater Bay,Shoalwater marsh,290,13,,1.2,,,,,,,This code would not stop coding out even with vehicle off on the way back past the boat ramp. This tag was thought dead at Modoc Point.  Could not get activity. Might be bogus data
5/22/2018,NH,10,,,,,,,,dead,dead,UKL,,modoc pt,290,13,N,,,,,,,,
6/12/2018,JO,14,,,,,,,,dead,dead,UKL,,off 97 near modoc pt,290,13,N,,,,,,,,
8/21/2018,JO,2,,,,,,,,dead,dead,UKL,,modoc pt,290,13,N,,,,,,,,
9/11/2018,CD,1,,,,,,,,dead,dead,Modoc point,,,290,13,Y,13.2,,,,,,,Zombie?
9/17/2018,WT,21,,,,,,,,dead,dead,,,ukl modoc pt,290,13,N,15.6,,,,,,,
10/18/2018,CD,4,,,,,,,,dead,dead,UKL,,modoc pt,290,13,N,,,,,,,,
5/3/2016,999,13,,,,,,,,release,release,Upper Klamath Lake,,Upper Klamath Lake Shoalwater Boat ramp,290,14,,,,,,,,,Release site
5/22/2016,999,14,,,,,,,,lake,lake,Upper Klamath Lake,,Upper Klamath Lake Eagle Ridge Shoreline,290,14,,14.8,,,14.8,,,,
5/31/2016,999,17,,,,,,,,lake,lake,Upper Klamath Lake,,Upper Klamath Lake Eagle Ridge Shoreline,290,14,,16.4,,,18.9,,,,near point
6/4/2016,STATION,2,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,,24.4,136,,,,,,146 CRTO detections
6/16/2016,999,10,,,,,,,,trib,pelican bay,Pelican Bay,,Pelican Bay,290,14,Y,10.8,,,,,,,
6/17/2016,999,4,,,,,,,,trib,pelican bay,Pelican Bay,,Pelican Bay,290,14,,11.6,,,,,,,near green channel buoy near cabins and resort
6/22/2016,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,,21.2,96,,,,,,"405 CRTO detections, co-occurs with 41"
6/28/2016,999,9,,"42°26'02.4""N 122°4'50.4""W",,,,,,trib,pelican bay,Pelican Bay,,"Pelican Bay, same location as 6/17/16",290,14,Y,12.4,233,,18.34,1.52,Open Water Clear Pool,,pH 8.55 DO 10.74
7/6/2016,999,5,42 28.1186 N    122 05.0698 W::7/6/16 at 21:12:06 (UTC),10T,5.75E+05,4.70E+06,1279.2 M,,,trib,pelican bay,Pelican Bay,,Pelican bay,290,14,Y,10.8,225,,17.6,1.4,,,pH 7.55 DO 8.24
7/7/2016,999,10,42 28.0730 N    122 04.9432 W::7/7/16 at 19:43:04 (UTC),10T,5.75E+05,4.70E+06,1278.3 M,,,trib,pelican bay,Pelican Bay,,Pelican bay entrance,290,14,Y,10.8,200,,,1.8,,,
7/9/2016,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,,21.2,96,,,,,,"396 CRTO detections, co-occurs with 41"
7/11/2016,999,1,42 27.9891 N    122 04.9206 W::7/11/16 at 19:38:24 (UTC),10T,5.75E+05,4.70E+06,1260.7 M,,,trib,pelican bay,Pelican Bay,,Pelican bay south side,290,14,Y,12.4,235,,14.5,1.4,Open Water Submergent Vegetatio,,pH 8.1
7/12/2016,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,,14.8,106,,,,,,"61 CRTO detections, co-occurs with 41"
7/13/2016,999,8,42 27.3974 N    122 04.0407 W::7/13/16 at 19:16:45 (UTC),10,5.77E+05,4.70E+06,1253.8 M,,,trib,pelican bay,Pelican Bay,,Pelican bay,290,14,Y,16.4,247,,,1.4,Open Water Submergent Vegetatio,,
7/13/2016,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,,15.6,104,,,,,,"307 CRTO detections, co-occurs with 41"
7/14/2016,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,,16.4,91,,,,,,"904 CRTO detections, co-occurs with 41"
7/15/2016,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,,16.4,117,,,,,,"1081 CRTO detections, co-occurs with 41"
7/18/2016,999,10,42 28.1749 N    122 05.1925 W::7/18/16 at 20:52:38 (UTC),10T,5.75E+05,4.70E+06,1262.5 M,,,trib,pelican bay,Pelican Bay,,By pilings in pelican bayy,290,14,Y,12.4,240,,14.2,1.4,Open Water Submergent Vegetatio,,
7/27/2016,999,2,42 28.2477 N    122 05.1743 W::7/27/16 at 18:56:58 (UTC),10,5.75E+05,4.70E+06,1267.6 M,,,trib,pelican bay,Pelican Bay,,Pelican bay,290,14,Y,9.2,232,,18.5,1.7,Open Water Tannin,,
8/4/2016,999,3,42 28.2500 N    122 05.2377 W::8/4/16 at 19:54:00 (UTC),10T,5.75E+05,4.70E+06,1260.4 M,,,trib,pelican bay,Pelican Bay,,pelican bay,290,14,Y,10.8,255,,16.9,1.6,Open Water Clear,,Just past entrance green and red channel buoys pH 9.1
8/10/2016,999,2,42 28.1839 N    122 05.1899 W::8/10/16 at 18:27:47 (UTC),10,5.75E+05,4.70E+06,1276.3 M,,,trib,pelican bay,Pelican Bay,,Pelican bay by single red buoy,290,14,Y,8.4,255,,13,1.4,Open Water Clear,,
8/18/2016,999,10,42 27.6323 N    122 04.5592 W::8/18/16 at 22:15:14 (UTC),10T,5.76E+05,4.70E+06,1263.3 M,,,trib,pelican bay,Pelican Bay,,Pelican bay at first single red channel marker,290,14,Y,14.8,255,,21.1,2.2,Open Water Tannin,,
8/18/2016,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,,14,105,,,,,,"temp ranged 10.8-18.8, 1822 detections around noon until early morning of 8/19, co-occurs with 41"
8/19/2016,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,,14,107,,,,,,"temp ranged 10.0-18.0, 1402 detections from late evening to morning of 8/20, co-occurs with 41"
8/25/2016,999,10,,,,,,,,trib,pelican bay,Pelican Bay,,Between 2ndd and 3rd channel markers in mouth of pelican bay,290,14,Y,10,255,,11.5,1.6,Open Water Submergent Vegetatio,,
8/25/2016,999,14,,,,,,,,trib,pelican bay,Pelican Bay,,Mouth of pelican bay by 2nd canoe trail sign,290,14,Y,10.8,255,,18.3,1,Open Water Submergent Vegetatio,,
8/26/2016,STATION,2,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,,14,49,,,,,,"temp ranged 9.2-15.6, 35 detections around noon, co-occurs with 41"
8/27/2016,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,,14.8,54,,,,,,"temp ranged 9.2-16.4, 53 detections in early afternoon, co-occurs with 41"
8/28/2016,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,,14,49,,,,,,"temp ranged 9.2-19.6, 41 detections in early afternoon, co-occurs with 41"
8/29/2016,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,,11.6,56,,,,,,"temp ranged 10.0-14.0, 79 detections in early afternoon, co-occurs with 41"
8/30/2016,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,,11.6,51,,,,,,"temp ranged 9.2-14.8, 63 detections in early afternoon, co-occurs with 41"
8/31/2016,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,,12.4,109,,,,,,"temp ranged 9.2-15.6, 464 detections in afternoon, co-occurs with 141"
9/1/2016,999,7,,,,,,,,trib,pelican bay,Pelican Bay,,pelican bay,290,14,Y,13.2,,,19.3,1.2,,,
9/6/2016,999,2,42 27.3386 N    122 03.8874 W::9/6/16 at 19:54:39 (UTC),10T,5.77E+05,4.70E+06,1246.4 M,,,lake,lake,Upper Klamath Lake,,Upper Klamath Lake Outside pelican bay in algae water side of transition zone,290,14,Y,13.2,160,,13.8,2,Open Water Algae,,Same a s 13 from today
9/14/2016,999,1,42 27.2276 N    122 03.6764 W::9/14/16 at 18:53:02 (UTC),,5.77E+05,4.70E+06,1264.0 M,,,lake,lake,Upper Klamath Lake,,Upper Klamath Lake Outside pelican bay south of channel buoys 100m,290,14,Y,14,230,,13.7,1.4,Open Water Algae,,Algal colored water. Tons of coots pH 8.67
11/9/2016,999,11,42 26.5832 N    121 53.2878 W::11/9/16 at 21:25:57 (UTC),10T,5.91E+05,4.70E+06,1262.2 M,,,lake,lake,Upper Klamath Lake,,Upper Klamath Lake Modoc point,290,14,Y,9.2,,,9.8,2,,,
12/1/2016,999,1,,,,,,,,lake,lake,Upper Klamath Lake,,Upper Klamath Lake Near cinder flat springs,290,14,Y,3.6,,,,,,,
12/2/2016,999,9,,,,,,,,lake,lake,Upper Klamath Lake,,Upper Klamath Lake Eagle Point,290,14,Y,,,,,,,,
12/9/2016,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,Y,2.8,255,,,,,,"temp ranged 2-5.2, inward movement during afternoon, back and forth between inward and middle of antennas until outward movement in late morning of 12/10, 3663 detections"
1/14/2017,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,Y,3.6,255,,,,,,"temp ranged 2.0-6.0, inward movement in afternoon"
2/21/2017,999,8,42 20.1022 N    121 49.3191 W::2/21/17 at 23:08:24 (UTC),10T,5.97E+05,4.69E+06,1295.9 M,,,lake,lake,Upper Klamath Lake,,Upper Klamath Lake 1/2 mile north of gravel pit on 97,290,14,Y,5.2,65,,,,,,
2/23/2017,999,1,42 19.7012 N    121 49.0685 W::2/23/17 at 17:13:06 (UTC),10T,5.97E+05,4.69E+06,1273.4 M,,,lake,lake,Upper Klamath Lake,,Upper Klamath Lake Rock pit,290,14,Y,2,87,,,,,,
3/28/2017,999,5,42 22.9006 N    121 55.6170 W::3/28/17 at 18:25:56 (UTC),10T,5.88E+05,4.69E+06,1266.3 M,,,lake,lake,Upper Klamath Lake,,Upper Klamath Lake Off eagle ridge,290,14,Y,8.4,223,,,,,,
4/19/2017,NH,14,,,,,,42.38867,-121.93167,lake,lake,,,in flight,290,14,,,,,,,,,
5/22/2017,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,Y,14.8,255,,,,,,"temp ranged 13.2-18.0, movement likely inward late afternoon to early evening "
5/23/2017,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,Y,13.2,150,,,,,,"temp ranged 8.4-14.0, movement likely within inner half of bay during late afternoon to early evening"
5/24/2017,STATION,4,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,Y,16.4,240,,,,,,"temp ranged 13.2-19.6, movement likely within inner half of bay during early morning, then outward in just 1/2 hr in morning"
5/28/2017,STATION,4,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,Y,17.2,255,,,,,,"temp ranged 10.0-20.4, movement likely inward in late evening/early night"
5/31/2017,Matt Wyatt,24,42 28.2464 N    122 05.1468 W::5/31/17 at 21:56:16 (UTC),10T,5.75E+05,4.70E+06,1225.1 M,42.470773 N,122.085780 W,trib,pelican bay,Pelican Bay,,Last channel marker,290,14,Y,11.6,63,72,15.6,2,,,
5/31/2017,MW,24,,,,,,,,trib,pelican bay,Pelican Bay,Rocky Pt Shoreline,pelican bay double channel marker by harriman,290,14,Y,11.6,111,72,15.4,2,open water clear,,
6/7/2017,BOR,8,,10T,575312,4702206,,,,trib,pelican bay,Pelican Bay,,rocky pt springs,290,14,Y,10.1,240,,13.8,2,,,"Springs/rocky point/ WQ taken@ 1meter, pH 7.06, DO 8.21"
6/15/2017,Matt Wyatt,7,42 28.1744 N    122 05.1799 W::6/15/17 at 19:24:30 (UTC),10T,5.75E+05,4.70E+06,1264.2 M,42.469573 N,122.086332 W,trib,pelican bay,Pelican Bay,,Inner most bouy,290,14,Y,12.4,79,75,11.2,,,,
6/21/2017,Matt Wyatt,7,42 28.2002 N    122 05.0549 W::6/21/17 at 20:57:24 (UTC),10T,5.75E+05,4.70E+06,1266.2 M,42.470003 N,122.084248 W,trib,pelican bay,Pelican Bay,,2nd bouy,290,14,Y,10,42,77,19.3,,,,
7/7/2017,William Tinniswood,2,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay,,290,14,Y,9.2,100,53,19.4,,,,Near mouth bouys near cabins
7/24/2017,Jordan Ortega,13,,,,,,,,trib,pelican bay,Pelican Bay,,,290,14,Y,9.2,65,70,21.4,1.4,,,Last channel marker before hariman
8/8/2017,Nick Hahlbeck,4,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay,Channel markers by harriman,290,14,Y,10.8,126,70,20.8,,Open water light algae,,
8/18/2017,STATION,3,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,Y,14.8,254,,,,,,"1114 detections, outward movement in morning then detected on outward antenna until 8/25 night, temp ranged 10.0-21.2"
8/26/2017,STATION,2,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,Y,15.6,105,,,,,,"47 detections on outward antenna throughout day, temp ranged 14.0-19.6"
8/27/2017,STATION,4,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,Y,16.4,112,,,,,,"103 detections on outward antenna throughout day until noon 10/28, temp ranged 10.8-19.6"
8/28/2017,STATION,2,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,Y,16.4,120,,,,,,"97 detections on outward antenna from night until 8/29 late morning, temp ranged 9.2-19.6"
8/29/2017,STATION,5,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,Y,15.6,135,,,,,,"1253 total detections on outward antenna from evening to 9/7 morning, generally detected more from evening to morning and less during day, temp ranged 9.2-22.0"
9/7/2017,STATION,4,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,,16.4,119,,,,,,"40 detections on outward antenna from evening to next morning, temp ranged 10.0-20.4"
9/8/2017,STATION,5,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,,14.8,142,,,,,,"491 detections on outward antenna from evening to midnight, then next morning to early afternoon 9/9, then night 9/9 through entire day 9/10, temp ranged 11.6-19.6"
9/11/2017,STATION,2,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,,14.8,143,,,,,,"547 detections on outward antenna entire morning, sporadically through rest of day, then evening to late night each day through 9/14, temp ranged  9.2-19.6"
9/13/2017,William Tinniswood,17,,,,,,,,trib,pelican bay,UKL,Pelican Bay,,290,14,Y,15.6,,,,,,,
9/15/2017,STATION,3,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,Y,14.8,103,,,,,,"32 detections on outward antenna from night to next morning, temp ranged 12.4-16.4"
9/16/2017,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,Y,12.4,109,,,,,,"64 detections on outward antenna from evening to early next morning, temp ranged 10.0-18.8"
9/20/2017,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,Y,10.8,122,,,,,,"10 detections on outward antenna at night, temp ranged 10.8-13.2"
9/23/2017,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,Y,12.4,101,,,,,,"18 detections on outward antenna afternoon to evening, temp ranged  9.2-13.2"
9/24/2017,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,Y,10.8,96,,,,,,"13 detections on outward antenna afternoon to evening, temp ranged  8.4-12.4"
9/25/2017,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,Y,11.6,129,,,,,,"19 detections on outward antenna afternoon to evening, temp ranged 10.8-14.0"
9/30/2017,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,Y,12.4,107,,,,,,"8 detections on outward antenna at night, temp ranged 12.4-14.8"
10/1/2017,STATION,1,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,Y,12.4,122,,,,,,"10 detections on outward antenna in early morning, temp ranged 11.6-13.2"
10/1/2017,STATION,2,,,,,,,,trib,pelican bay,Pelican Bay,Pelican Bay Station,pelican bay station,290,14,Y,12.4,95,,,,,,"8 detections on outward antenna from night to early next morning, temp ranged 10.8-12.4"
10/16/2017,JA,44,,,,,,,,lake,lake,,,in flight ball bay N end,290,14,,,,,,,,,
10/30/2017,STATION,1,,,,,,,,trib,lower willy,Williamson R,Williamson Station,williamson station,290,14,Y,9.2,213,,,,,,"43 detections, temp ranged 8.4-10.8"
10/31/2017,STATION,2,,,,,,,,trib,lower willy,Williamson R,Williamson Station,williamson station,290,14,Y,7.6,255,,,,,,"944 detections, temp ranged 6.8-9.2"
11/1/2017,William Tinniswood,4,,,,,,,,trib,lower willy,Williamson R,Mainstem: Below Sprague,Modoc Point Bridge,290,14,Y,7.6,,,,,,,
11/1/2017,USGS,,,,,,,,,trib,lower willy,Williamson R,,PIT Remote Weir Array04,290,14,,,,,,,,,
11/7/2017,William Tinniswood,6,,,,,,,,trib,sprague,Sprague R,Mainstem,Saddle mtn pit road bridge,290,14,Y,4.4,,,,,,,
11/27/2017,William Tinniswood,10,,,,,,,,trib,beatty gap,Sprague R,Mainstem: Beatty Gap,near Gold Springs RM 78,290,14,Y,7.6,,,,,,,
12/14/2017,JA,23,,,,,,,,trib,beatty gap,,,in flight beatty gap,290,14,Y,2,,,,,,,
12/28/2017,William Tinniswood,9,,,,,,,,trib,beatty gap,Sprague R,Mainstem: Beatty Gap,,290,14,Y,5.2,,,,,,,
1/18/2018,William Tinniswood,7,,,,,,,,trib,beatty gap,Sprague R,Mainstem: Beatty Gap,,290,14,Y,,,,,,,,
1/26/2018,William Tinniswood,10,,,,,,,,trib,beatty gap,Sprague R,Mainstem: Beatty Gap,near day use area rm 79,290,14,Y,5.2,,,,,,,
5/3/2016,999,14,,,,,,,,release,release,Upper Klamath Lake,,Upper Klamath Lake Shoalwater Boat ramp,290,15,,,,,,,,,Release site
5/31/2016,999,18,,,,,,,,trib,lower willy,Williamson River,,Williamson River Williamson River RM 1,290,15,,16.4,,,,,,,
6/1/2016,999,1,,,,,,,,trib,lower willy,Williamson River,,Williamson River Williamson River USGS pit tag array,290,15,,,,,,,,,
6/1/2016,USGS,,,,,,,,,trib,lower willy,Williamson R,,PIT Remote Weir Array05,290,15,,,,,,,,,
6/9/2016,999,8,,,,,,,,trib,lower willy,Williamson River,,Williamson River Williamson River ODFW Boat Ramp RM 11,290,15,,10.8,,,,,,,
6/27/2016,999,10,42 34.2329 N    121 52.7542 W::6/27/16 at 22:18:09 (UTC),10T,5.92E+05,4.71E+06,1272.0 M,,,trib,lower willy,Williamson River,,Williamson River Boat ramp chiloquin,290,15,Y,17.2,,,,,,,
6/30/2016,999,6,42 34.2360 N    121 52.7646 W::6/30/16 at 21:56:42 (UTC),10T,5.92E+05,4.71E+06,1276.2 M,,,trib,lower willy,Williamson River,,Williamson River Chiloquin boat ramp,290,15,Y,19.7,37,,16.9,,,,
7/1/2016,999,3,42 34.2439 N    121 52.7417 W::7/1/16 at 20:21:02 (UTC),10T,5.92E+05,4.71E+06,1270.1 M,,,trib,lower willy,Williamson River,,Williamson River Odfw boat ramp,290,15,Y,15.6,235,,,,,,
7/5/2016,999,1,42 34.2489 N    121 52.7362 W::7/5/16 at 18:29:54 (UTC),10T,5.92E+05,4.71E+06,1269.0 M,,,trib,lower willy,Williamson River,,Williamson River Chiloquin boat ramp,290,15,Y,13.2,114,,14,,,,Same location as 6/9/16
7/12/2016,999,2,42 34.2572 N    121 52.7253 W::7/12/16 at 17:53:48 (UTC),10T,5.92E+05,4.71E+06,1246.0 M,,,trib,lower willy,Williamson River,,Williamson River Chiloquin boat ramp,290,15,Y,11.6,212,,14,,,,
7/12/2016,999,3,42 34.2491 N    121 52.7379 W::7/12/16 at 17:56:15 (UTC),10T,5.92E+05,4.71E+06,1258.2 M,,,trib,lower willy,Williamson River,,Williamson River Chiloquin boat ramp,290,15,Y,11.6,147,,14,,,,
7/19/2016,999,11,42 34.2384 N    121 52.7481 W::7/19/16 at 17:55:34 (UTC),10,5.92E+05,4.71E+06,1294.5 M,,,trib,lower willy,Williamson River,,Williamson River Chil boat ramp,290,15,Y,13.2,187,,,,,,
7/26/2016,999,9,42 34.2522 N    121 52.7335 W::7/26/16 at 20:26:25 (UTC),10T,5.92E+05,4.71E+06,1273.8 M,,,trib,lower willy,Williamson River,,Williamson River Chiloquin boat ramp,290,15,Y,14.8,100,,15,,,,
7/28/2016,999,5,42 34.2869 N    121 52.7021 W::7/28/16 at 22:25:45 (UTC),10T,5.92E+05,4.71E+06,1649.9 M,,,trib,lower willy,Williamson River,,Williamson River Chiloquin boat ramp,290,15,Y,16.4,178,,,,Open Water Clear,,
8/3/2016,999,9,42 34.2505 N    121 52.7381 W::8/3/16 at 19:26:48 (UTC),10T,5.92E+05,4.71E+06,1245.0 M,,,trib,lower willy,Williamson River,,Williamson River Chil boat ramp,290,15,Y,10.8,177,,11.9,,,,
8/8/2016,999,19,,,,,,42.5691458,-121.8775461,trib,lower willy,,,in flight williamson near chiloquin ramp,290,15,,10.8,152,,,,,,
8/11/2016,999,12,42 34.2361 N    121 52.7251 W::8/11/16 at 19:13:21 (UTC),10,5.92E+05,4.71E+06,1252.1 M,,,trib,lower willy,Williamson River,,Williamson River Chil ramp,290,15,Y,12.4,255,,12.6,,Riffle,,
8/15/2016,999,11,42 34.2371 N    121 52.7530 W::8/15/16 at 17:36:38 (UTC),10T,5.92E+05,4.71E+06,1293.8 M,,,trib,lower willy,Williamson River,,Williamson River Chiloquin boat ramp,290,15,Y,12.4,50,,12,,Riffle,,
8/25/2016,999,3,42 34.2422 N    121 52.7400 W::8/25/16 at 18:21:33 (UTC),10,5.92E+05,4.71E+06,1248.5 M,,,trib,lower willy,Williamson River,,Williamson River Chiloquin boat ramp,290,15,Y,11.6,96,,11.8,,Riffle,,
8/30/2016,999,11,42 34.2507 N    121 52.7304 W::8/30/16 at 19:03:14 (UTC),10T,5.92E+05,4.71E+06,1281.1 M,,,trib,lower willy,Williamson River,,Williamson River Chiloquin boat ramp,290,15,Y,10.8,255,,10.2,,,,
9/7/2016,999,20,,,,,,,,trib,lower willy,Williamson River,,Williamson River Odfw boat ramp,290,15,Y,12.4,,,,,,,
9/12/2016,999,4,42 34.2515 N    121 52.7366 W::9/12/16 at 20:25:13 (UTC),10T,5.92E+05,4.71E+06,1268.6 M,,,trib,lower willy,Williamson River,,Williamson River Chiloquin boat ramp,290,15,Y,10,255,,10,,Riffle,,
